625	364.6181	0
626	364.61945	0
627	364.89444	0
628	364.89575	0
629	364.89706	0
630	364.89838	0
631	364.8997	178.14786
632	364.901	193.43903
633	364.9023	207.67108
634	364.90366	213.85358
635	364.90497	187.08096
636	364.90628	0
637	364.9076	0
638	364.9089	0
639	364.91022	0
640	365.25674	0
641	365.25806	0
642	365.25937	0
643	365.26068	0
644	365.262	177.0979
645	365.26334	474.4347
646	365.26465	868.43695
647	365.26596	1109.8339
648	365.26727	989.2052
649	365.26862	564.5667
650	365.26993	109.72628
651	365.27124	0
652	365.27255	0
653	365.27386	0
654	365.27518	0
655	367.06177	0
656	367.0631	0
657	367.06442	0
658	367.06577	0
659	367.0671	132.42615
660	367.06842	259.65726
661	367.06976	339.59042
662	367.07108	321.67664
663	367.07242	215.48999
664	367.07373	85.09663
665	367.07507	0
666	367.0764	0
667	367.07773	0
668	367.07904	0
669	367.15213	0
670	367.15344	0
671	367.1548	0
672	367.1561	0
673	367.15744	75.131325
674	367.15875	212.7861
675	367.1601	270.4759
676	367.1614	218.15054
677	367.16275	117.317085
678	367.16406	0
679	367.1654	0
680	367.16675	0
681	367.16806	0
682	367.2026	0
683	367.20395	0
684	367.20526	0
685	367.2066	0
686	367.20792	176.01538
687	367.20926	310.02136
688	367.2106	375.9089
689	367.2119	336.34558
690	367.21326	233.56458
691	367.21457	135.6582
692	367.2159	0
693	367.21722	0
694	367.21857	0
695	367.21988	0
696	368.05466	0
697	368.056	0
698	368.05734	0
699	368.05865	0
700	368.06	117.78333
701	368.06134	194.79181
702	368.06265	237.44351
703	368.064	215.34042
704	368.06534	133.82712
705	368.06665	0
706	368.068	0
707	368.06934	0
708	368.07068	0
709	369.03818	0
710	369.03952	0
711	369.04086	0
712	369.0422	0
713	369.04355	94.13845
714	369.0449	298.2723
715	369.04623	511.40674
716	369.04758	547.0466
717	369.0489	396.4915
718	369.05023	185.11563
719	369.05157	0
720	369.05292	0
721	369.05426	0
722	369.0556	0
723	369.11185	0
724	369.1132	0
725	369.11453	0
726	369.11588	0
727	369.11722	135.15411
728	369.11853	194.23126
729	369.11987	256.29733
730	369.12122	268.93707
731	369.12256	173.76184
732	369.1239	0
733	369.12524	0
734	369.1266	0
735	369.12793	0
736	369.20428	0
737	369.20563	0
738	369.20697	0
739	369.2083	0
740	369.20966	74.11474
741	369.21097	255.01572
742	369.2123	336.897
743	369.21365	277.28824
744	369.215	155.79224
745	369.21634	0
746	369.21768	0
747	369.21902	0
748	369.22037	0
749	369.23914	0
750	369.24045	0
751	369.2418	0
752	369.24313	0
753	369.24448	62.713036
754	369.24582	308.16376
755	369.24716	522.47595
756	369.2485	576.7708
757	369.24985	439.95746
758	369.2512	217.7439
759	369.25253	58.071815
760	369.25388	0
761	369.2552	0
762	369.25653	0
763	369.25787	0
764	369.26727	0
765	369.26862	0
766	369.26996	0
767	369.27127	0
768	369.2726	143.62091
769	369.27396	235.53076
770	369.2753	288.77408
771	369.27664	247.75461
772	369.27798	119.29859
773	369.27933	0
774	369.28067	0
775	369.282	0
776	369.28336	0
777	370.20184	0
778	370.2032	0
779	370.20453	0
780	370.20587	0
781	370.2072	170.05322
782	370.20856	207.38995
783	370.2099	222.68823
784	370.21124	225.39642
785	370.21262	202.62961
786	370.21396	129.27023
787	370.2153	0
788	370.21664	73.43885
789	370.218	333.0328
790	370.21933	491.50775
791	370.22067	408.8188
792	370.22202	130.03357
793	370.22336	0
794	370.2247	0
795	370.22604	0
796	370.2274	0
797	370.8727	0
798	370.87408	0
799	370.87543	0
800	370.87677	0
801	370.8781	63.228203
802	370.87946	294.92435
803	370.88083	570.34436
804	370.88217	728.05396
805	370.8835	669.1397
806	370.88486	452.1714
807	370.8862	218.2251
808	370.88757	73.18479
809	370.88892	0
810	370.89026	0
811	370.8916	0
812	370.89294	0
813	371.08057	0
814	371.0819	0
815	371.08325	0
816	371.0846	0
817	371.08597	0
818	371.0873	253.13654
819	371.08865	263.33255
820	371.09	398.14157
821	371.09137	230.89484
822	371.0927	573.8649
823	371.09406	290.62924
824	371.0954	0
825	371.09677	0
826	371.0981	0
827	371.09946	0
828	371.1008	0
829	371.10214	0
830	371.10352	0
831	371.10486	0
832	371.1062	0
833	371.10754	0
834	371.10892	0
835	371.11026	0
836	371.1116	0
837	371.11295	0
838	371.11432	0
839	371.13727	0
840	371.1386	0
841	371.13995	0
842	371.14133	0
843	371.14267	118.66117
844	371.144	246.54254
845	371.14536	227.2023
846	371.14673	197.45453
847	371.14807	255.35156
848	371.1494	184.85645
849	371.15076	0
850	371.15213	0
851	371.15347	0
852	371.15482	0
853	371.16562	0
854	371.167	0
855	371.16833	0
856	371.16968	0
857	371.17102	104.3494
858	371.1724	449.69635
859	371.17374	654.90924
860	371.17508	597.52893
861	371.17642	401.77277
862	371.1778	202.76556
863	371.17914	81.830696
864	371.18048	0
865	371.18182	0
866	371.1832	0
867	371.18454	0
868	371.21695	0
869	371.2183	0
870	371.21967	0
871	371.221	0
872	371.22235	39.823418
873	371.2237	583.86884
874	371.22507	1729.434
875	371.2264	2968.8625
876	371.22775	3479.923
877	371.22913	2867.7815
878	371.23047	1593.9656
879	371.2318	550.875
880	371.23315	155.22375
881	371.23453	0
882	371.23587	0
883	371.2372	0
884	371.23856	0
885	371.30478	0
886	371.30612	0
887	371.30746	0
888	371.30884	0
889	371.31018	0
890	371.31152	1565.3584
891	371.3129	5318.72
892	371.31424	9851.317
893	371.31558	12205.691
894	371.31693	10614.705
895	371.3183	6334.218
896	371.31964	2300.2664
897	371.32098	295.36118
898	371.32236	0
899	371.3237	0
900	371.32504	0
901	371.3264	0
902	371.32776	0
903	372.0898	0
904	372.09116	0
905	372.0925	0
906	372.09387	0
907	372.0952	0
908	372.0966	0
909	372.09793	0
910	372.09927	0
911	372.10065	0
912	372.102	0
913	372.10336	0
914	372.1047	0
915	372.10608	5900.671
916	372.10742	3439.3198
917	372.10876	589.3125
918	372.11014	161.77261
919	372.11148	0
920	372.11285	0
921	372.1142	0
922	372.11557	0
923	372.2227	0
924	372.22403	0
925	372.2254	0
926	372.22675	0
927	372.22812	92.37029
928	372.22946	296.14096
929	372.23083	457.5008
930	372.23218	462.136
931	372.23355	309.35004
932	372.2349	116.279305
933	372.23624	0
934	372.2376	0
935	372.23895	0
936	372.24033	0
937	372.30814	0
938	372.3095	0
939	372.31085	0
940	372.31223	0
941	372.31357	0
942	372.31494	280.10587
943	372.31628	1064.3893
944	372.31766	1935.3359
945	372.319	2315.3662
946	372.32037	1912.2677
947	372.32172	1025.5961
948	372.3231	252.88736
949	372.32443	69.447716
950	372.32578	0
951	372.32715	0
952	372.3285	0
953	372.32986	0
954	373.0705	0
955	373.07187	0
956	373.0732	0
957	373.0746	0
958	373.07596	0
959	373.0773	0
960	373.07867	0
961	373.08002	0
962	373.0814	0
963	373.08273	0
964	373.0841	0
965	373.08548	0
966	373.08682	0
967	373.0882	0
968	373.08954	0
969	373.0909	0
970	373.0923	0
971	373.09363	0
972	373.095	0
973	373.09637	0
974	373.09772	0
975	373.0991	0
976	373.10043	0
977	373.1018	0
978	373.10318	0
979	373.10452	0
980	373.1059	0
981	373.10724	0
982	373.1086	0
983	373.11	0
984	373.11133	0
985	373.1127	0
986	373.11404	0
987	373.11542	0
988	373.17804	0
989	373.1794	0
990	373.18076	0
991	373.18213	0
992	373.1835	114.46905
993	373.18484	249.40085
994	373.18622	267.86404
995	373.18756	200.56714
996	373.18893	95.48568
997	373.1903	0
998	373.19165	0
999	373.19302	0
1000	373.19437	0
1001	373.21753	0
1002	373.2189	0
1003	373.22025	0
1004	373.22162	0
1005	373.223	0
1006	373.22433	420.79395
1007	373.2257	346.4921
1008	373.22705	380.89478
1009	373.22842	3725.3794
1010	373.2298	18967.207
1011	373.23114	44194.715
1012	373.2325	65768.61
1013	373.2339	68244.586
1014	373.23523	49701.727
1015	373.2366	23738.57
1016	373.23795	5717.627
1017	373.23932	744.4968
1018	373.2407	209.03769
1019	373.24203	252.94052
1020	373.2434	126.83991
1021	373.24475	0
1022	373.24612	0
1023	373.2475	0
1024	373.24884	0
1025	374.08652	0
1026	374.0879	0
1027	374.08923	0
1028	374.0906	0
1029	374.09198	0
1030	374.09335	474.04346
1031	374.0947	1843.5873
1032	374.09607	3474.7104
1033	374.09744	4229.024
1034	374.09882	3550.3052
1035	374.1002	2260.2776
1036	374.10153	1631.5151
1037	374.1029	1194.9944
1038	374.10428	469.66943
1039	374.10565	141.93506
1040	374.10703	291.48483
1041	374.10837	274.4033
1042	374.10974	217.09854
1043	374.1111	158.26599
1044	374.1125	0
1045	374.11383	0
1046	374.1152	0
1047	374.11658	0
1048	374.22183	0
1049	374.2232	0
1050	374.22458	0
1051	374.22595	0
1052	374.2273	100.39866
1053	374.22867	211.68848
1054	374.23004	214.51517
1055	374.2314	534.1075
1056	374.2328	2547.6357
1057	374.23413	6542.7607
1058	374.2355	10645.33
1059	374.23688	11977.93
1060	374.23825	9432.998
1061	374.23962	4863.1597
1062	374.24097	1175.8315
1063	374.24234	134.65875
1064	374.2437	0
1065	374.2451	0
1066	374.24646	0
1067	374.2478	0
1068	375.0861	0
1069	375.08746	0
1070	375.08884	0
1071	375.0902	0
1072	375.09158	168.95361
1073	375.09296	552.15533
1074	375.09433	813.66394
1075	375.0957	755.3622
1076	375.09708	454.4367
1077	375.09845	260.65262
1078	375.09982	331.12064
1079	375.1012	384.07794
1080	375.10257	346.57965
1081	375.10394	235.59506
1082	375.10532	100.70634
1083	375.1067	0
1084	375.10806	0
1085	375.10944	0
1086	375.1108	0
1087	375.23157	0
1088	375.23294	0
1089	375.2343	0
1090	375.2357	0
1091	375.23706	35.63761
1092	375.23843	442.03052
1093	375.2398	817.9647
1094	375.24118	855.7627
1095	375.24255	574.8854
1096	375.24393	200.55167
1097	375.2453	0
1098	375.24667	0
1099	375.24805	0
1100	375.24942	0
1101	375.2508	0
1102	376.20544	0
1103	376.20682	0
1104	376.2082	0
1105	376.20956	0
1106	376.21094	87.09588
1107	376.21234	194.64645
1108	376.2137	283.99695
1109	376.2151	285.33887
1110	376.21646	203.67422
1111	376.21783	98.47608
1112	376.2192	0
1113	376.2206	0
1114	376.222	0
1115	376.22336	0
1116	376.44397	0
1117	376.44534	0
1118	376.44675	0
1119	376.44812	0
1120	376.4495	159.979
1121	376.45087	215.80469
1122	376.45224	232.49554
1123	376.45364	214.16867
1124	376.45502	170.0823
1125	376.4564	0
1126	376.45776	0
1127	376.45914	0
1128	376.4605	0
1129	378.16595	0
1130	378.16736	0
1131	378.16873	0
1132	378.17014	0
1133	378.1715	145.23093
1134	378.1729	2401.8267
1135	378.1743	6415.9175
1136	378.1757	10089.294
1137	378.17706	10860.413
1138	378.17847	8172.719
1139	378.17984	4059.3813
1140	378.18124	1092.8853
1141	378.18262	219.16394
1142	378.18402	34.25991
1143	378.1854	0
1144	378.1868	0
1145	378.18817	0
1146	378.18958	0
1147	379.07318	0
1148	379.0746	0
1149	379.076	0
1150	379.07736	0
1151	379.07877	64.427635
1152	379.08017	217.77924
1153	379.08157	507.19348
1154	379.08295	811.4511
1155	379.08435	892.00525
1156	379.08575	676.3444
1157	379.08713	350.5514
1158	379.08853	164.18906
1159	379.08994	0
1160	379.0913	0
1161	379.0927	0
1162	379.09412	0
1163	379.1694	0
1164	379.1708	0
1165	379.17218	0
1166	379.17358	0
1167	379.175	118.300896
1168	379.17636	516.7632
1169	379.17776	1208.0371
1170	379.17917	1786.9761
1171	379.18054	1830.5653
1172	379.18195	1298.098
1173	379.18335	569.56287
1174	379.18472	101.620384
1175	379.18613	0
1176	379.18753	0
1177	379.18893	0
1178	379.1903	0
1179	379.2252	0
1180	379.2266	0
1181	379.22797	0
1182	379.22937	0
1183	379.23077	135.78464
1184	379.23215	231.14685
1185	379.23355	255.72214
1186	379.23495	219.61664
1187	379.23633	154.36868
1188	379.23773	0
1189	379.23914	0
1190	379.24054	0
1191	379.2419	0
1192	379.2712	0
1193	379.2726	0
1194	379.27402	0
1195	379.2754	0
1196	379.2768	105.59278
1197	379.2782	391.025
1198	379.2796	969.99634
1199	379.28098	1569.527
1200	379.28238	1754.2208
1201	379.28378	1402.404
1202	379.28516	834.09955
1203	379.28656	447.44324
1204	379.28796	303.3788
1205	379.28937	213.23596
1206	379.29074	103.09397
1207	379.29214	0
1208	379.29355	0
1209	379.29492	0
1210	379.29633	0
